0.927890, 206.440002, 0.097453, 0.115707 
1.027890, 206.440002, 0.097453, 0.115707 
1.127890, 206.440002, 0.097453, 0.115707 
1.227890, 206.440002, 0.097453, 0.115707 
1.327890, 206.440002, 0.097453, 0.115707 
1.427889, 206.440002, 0.097453, 0.115707 
1.527889, 206.440002, 0.097453, 0.115707 
1.627889, 206.440002, 0.097453, 0.115707 
1.727888, 206.440002, 0.097453, 0.115707 
1.827888, 206.440002, 0.097453, 0.115707 
1.927888, 206.440002, 0.097453, 0.115707 
2.027888, 206.440002, 0.097453, 0.115707 
2.127888, 206.440002, 0.097453, 0.115707 
2.227887, 206.440002, 0.097453, 0.115707 
2.327887, 206.440002, 0.097453, 0.115707 
2.427887, 206.217300, 0.097720, 0.115764 
2.527887, 206.440002, 0.097453, 0.115707 
2.627886, 206.440002, 0.097453, 0.115707 
2.727886, 206.440002, 0.097453, 0.115707 
2.827886, 206.440002, 0.097453, 0.115707 
2.927885, 206.440002, 0.097453, 0.115707 
3.027885, 206.440002, 0.097453, 0.115707 
3.127884, 206.440002, 0.097453, 0.115707 
3.227884, 206.440002, 0.097453, 0.115707 
3.327883, 206.440002, 0.097453, 0.115707 
3.427883, 206.440002, 0.097453, 0.115707 
3.527882, 206.440002, 0.097453, 0.115707 
3.627881, 206.440002, 0.097453, 0.115707 
3.727880, 206.217300, 0.097720, 0.115764 
3.829537, 206.440002, 0.097453, 0.115707 
3.929536, 206.440002, 0.097453, 0.115707 
4.029536, 206.440002, 0.097453, 0.115707 
4.129536, 206.440002, 0.097453, 0.115707 
4.229614, 206.440002, 0.097453, 0.115707 
4.329613, 206.440002, 0.097453, 0.115707 
4.429612, 206.217300, 0.097720, 0.115764 
4.529612, 206.440002, 0.097453, 0.115707 
4.629612, 206.440002, 0.097453, 0.115707 
4.729611, 206.217300, 0.097720, 0.115764 
4.829611, 206.440002, 0.097453, 0.115707 
4.929611, 206.440002, 0.097453, 0.115707 
5.030935, 206.440002, 0.097453, 0.115707 
5.130934, 206.440002, 0.097453, 0.115707 
5.230934, 206.440002, 0.097453, 0.115707 
5.330933, 206.440002, 0.097453, 0.115707 
5.431349, 206.440002, 0.097453, 0.115707 
5.531348, 206.217300, 0.097720, 0.115764 
5.631348, 206.440002, 0.097453, 0.115707 
5.732808, 206.440002, 0.097453, 0.115707 
5.832808, 206.440002, 0.097453, 0.115707 
5.932808, 206.440002, 0.097453, 0.115707 
6.032807, 202.542618, 0.097462, 0.115965 
6.132807, 189.594376, 0.097198, 0.116745 
6.232806, 173.132156, 0.098087, 0.117968 
6.332806, 156.953445, 0.098598, 0.118597 
6.432806, 144.619781, 0.098527, 0.119574 
6.536396, 136.910080, 0.099637, 0.120000 
6.636395, 134.646637, 0.099502, 0.119593 
6.736395, 137.810989, 0.099384, 0.119373 
6.836394, 146.122620, 0.099756, 0.119538 
6.936394, 158.078659, 0.098487, 0.118915 
7.036393, 173.962662, 0.097728, 0.117096 
7.136393, 191.812531, 0.097817, 0.116243 
7.241217, 208.880432, 0.097765, 0.115514 
7.341216, 225.971802, 0.099011, 0.115113 
7.441216, 237.020264, 0.098408, 0.113625 
7.541215, 244.909225, 0.098849, 0.114091 
7.641215, 246.409546, 0.098793, 0.113226 
7.741214, 242.983871, 0.097954, 0.113309 
7.841214, 235.418488, 0.098338, 0.113828 
7.941213, 221.936005, 0.097763, 0.115268 
8.041212, 206.044754, 0.097956, 0.115650 
8.141212, 187.941376, 0.097475, 0.116424 
8.241212, 170.072601, 0.098336, 0.118296 
8.341211, 154.102982, 0.098385, 0.118900 
8.441210, 142.198273, 0.099328, 0.119761 
8.541209, 134.075882, 0.099650, 0.119625 
8.641208, 132.487869, 0.099437, 0.119103 
8.741208, 136.124207, 0.099486, 0.119494 
8.841207, 143.729767, 0.098873, 0.119156 
8.941207, 156.652786, 0.098828, 0.118569 
9.041207, 172.153824, 0.097687, 0.117319 
9.141207, 190.172531, 0.098042, 0.116774 
9.241206, 207.732086, 0.097834, 0.115182 
9.341206, 222.449875, 0.098526, 0.115252 
9.441206, 235.418488, 0.098338, 0.113828 
9.542871, 242.404663, 0.098725, 0.113649 
9.642870, 243.735443, 0.098916, 0.113371 
9.742870, 240.370560, 0.098276, 0.113452 
9.842870, 232.245926, 0.098308, 0.114608 
9.943783, 218.990997, 0.097862, 0.115069 
10.043783, 202.492340, 0.097599, 0.115955 
10.143783, 184.751465, 0.097629, 0.117252 
10.243782, 167.009491, 0.098309, 0.118290 
10.343782, 151.841049, 0.099095, 0.118792 
10.443781, 139.006638, 0.099136, 0.119124 
10.543780, 131.552628, 0.099494, 0.119432 
10.647185, 129.809265, 0.099597, 0.119697 
10.747184, 133.233932, 0.099619, 0.119586 
10.847183, 142.198273, 0.099328, 0.119761 
10.947182, 154.852493, 0.098834, 0.119241 
11.047182, 165.096405, 0.098690, 0.118003 
11.147182, 167.727310, 0.097544, 0.117378 
11.247182, 167.671432, 0.097646, 0.118153 
11.347181, 167.304245, 0.097971, 0.117962 
11.447180, 167.592545, 0.097509, 0.117660 
11.547179, 167.412003, 0.098106, 0.118444 
11.647179, 167.304245, 0.097971, 0.117962 
11.747179, 167.304245, 0.097971, 0.117962 
11.847179, 167.304245, 0.097971, 0.117962 
11.947179, 167.304245, 0.097971, 0.117962 
12.047178, 167.546143, 0.097874, 0.117818 
12.147178, 167.304245, 0.097971, 0.117962 
12.247178, 167.304245, 0.097971, 0.117962 
12.347178, 167.412003, 0.098106, 0.118444 
12.447177, 167.304245, 0.097971, 0.117962 
12.548655, 167.304245, 0.097971, 0.117962 
12.648654, 167.304245, 0.097971, 0.117962 
12.748654, 167.304245, 0.097971, 0.117962 
12.848653, 167.304245, 0.097971, 0.117962 
12.952578, 167.304245, 0.097971, 0.117962 
13.052578, 167.304245, 0.097971, 0.117962 
13.152577, 167.304245, 0.097971, 0.117962 
13.252577, 167.304245, 0.097971, 0.117962 
13.352577, 167.304245, 0.097971, 0.117962 
13.452577, 167.304245, 0.097971, 0.117962 
13.552576, 167.304245, 0.097971, 0.117962 
13.652575, 167.304245, 0.097971, 0.117962 
13.752574, 167.304245, 0.097971, 0.117962 
13.852574, 167.304245, 0.097971, 0.117962 
13.952573, 167.304245, 0.097971, 0.117962 
14.052573, 167.304245, 0.097971, 0.117962 
14.152573, 167.304245, 0.097971, 0.117962 
14.252572, 167.304245, 0.097971, 0.117962 
14.352571, 167.304245, 0.097971, 0.117962 
14.455211, 167.304245, 0.097971, 0.117962 
14.555210, 167.304245, 0.097971, 0.117962 
14.655209, 167.304245, 0.097971, 0.117962 
14.755209, 167.304245, 0.097971, 0.117962 
14.855209, 167.304245, 0.097971, 0.117962 
14.955209, 167.304245, 0.097971, 0.117962 
15.055208, 167.304245, 0.097971, 0.117962 
15.155208, 167.304245, 0.097971, 0.117962 
15.255208, 167.304245, 0.097971, 0.117962 
15.355208, 167.304245, 0.097971, 0.117962 
15.455208, 167.304245, 0.097971, 0.117962 
15.555207, 167.304245, 0.097971, 0.117962 
15.655207, 167.304245, 0.097971, 0.117962 
15.755207, 167.304245, 0.097971, 0.117962 
15.855206, 167.304245, 0.097971, 0.117962 
15.960575, 167.304245, 0.097971, 0.117962 
16.060574, 161.501831, 0.098281, 0.118200 
16.160574, 146.158157, 0.098822, 0.119248 
16.260574, 128.359512, 0.099802, 0.120245 
16.360574, 113.720215, 0.100682, 0.119884 
16.460573, 102.616302, 0.101294, 0.119873 
16.560573, 95.634087, 0.101699, 0.119952 
16.660572, 95.323456, 0.102189, 0.119747 
16.760571, 99.075668, 0.101319, 0.119471 
16.860571, 107.839096, 0.101048, 0.120178 
16.960570, 120.762085, 0.100605, 0.120463 
17.060570, 137.838867, 0.099478, 0.119277 
17.160570, 155.743469, 0.098571, 0.119048 
17.260570, 173.132156, 0.098087, 0.117968 
17.360569, 188.734787, 0.097946, 0.116168 
17.460569, 199.490601, 0.097890, 0.115830 
17.560568, 205.235214, 0.097240, 0.115042 
17.660567, 205.703323, 0.097898, 0.115191 
17.760567, 201.672501, 0.097808, 0.115873 
17.862917, 192.041382, 0.097896, 0.116504 
17.962916, 178.516068, 0.097891, 0.117371 
18.062915, 161.884796, 0.098388, 0.118446 
18.162914, 143.279358, 0.098866, 0.119176 
18.262914, 124.932701, 0.099159, 0.119609 
18.362914, 109.755363, 0.100441, 0.119658 
18.462914, 98.321793, 0.101225, 0.119973 
18.562913, 92.609116, 0.101575, 0.119599 
18.662913, 92.143616, 0.101589, 0.119169 
18.762912, 96.340370, 0.102060, 0.119720 
18.862912, 105.457596, 0.100999, 0.119331 
18.962912, 118.860413, 0.100567, 0.119759 
19.062911, 136.086746, 0.099492, 0.119132 
19.162911, 154.094574, 0.099027, 0.119128 
19.262910, 170.803513, 0.098003, 0.117387 
19.365042, 185.866302, 0.097557, 0.116827 
19.465042, 196.941528, 0.097493, 0.116141 
19.565042, 202.492340, 0.097599, 0.115955 
19.665041, 202.492340, 0.097599, 0.115955 
19.767515, 198.129959, 0.097247, 0.115711 
19.867514, 188.440750, 0.097027, 0.116423 
19.967514, 175.148788, 0.097922, 0.117325 
20.067514, 158.078659, 0.098487, 0.118915 
20.171811, 139.665787, 0.099782, 0.120304 
20.271810, 121.161064, 0.099706, 0.119806 
20.371810, 106.459900, 0.101003, 0.119843 
20.471810, 95.738556, 0.101526, 0.119858 
20.571810, 89.457993, 0.101921, 0.119758 
20.671810, 89.329269, 0.102600, 0.120239 
20.771809, 93.641983, 0.101429, 0.119197 
20.871810, 102.527443, 0.100898, 0.119598 
20.971812, 116.179413, 0.100652, 0.119864 
1234.000000, 1234.000000, 1234.000000, 1234.000000 
0.927975, 0.000000, 0.000000, 0.000000 
0.937975, 0.000000, 0.000000, 0.000000 
0.947974, 0.000000, 0.000000, 0.000000 
0.957974, 0.000000, 0.000000, 0.000000 
0.967973, 0.000000, 0.000000, 0.000000 
0.977972, 0.000000, 0.000000, 0.000000 
0.987972, 0.000000, 0.000000, 0.000000 
0.997972, 0.000000, 0.000000, 0.000000 
1.007972, 0.000000, 0.000000, 0.000000 
1.017971, 0.000000, 0.000000, 0.000000 
1.027970, 0.000000, 0.000000, 0.000000 
1.037970, 0.000000, 0.000000, 0.000000 
1.047970, 0.000000, 0.000000, 0.000000 
1.057969, 0.000000, 0.000000, 0.000000 
1.067969, 0.000000, 0.000000, 0.000000 
1.077969, 0.000000, 0.000000, 0.000000 
1.087969, 0.000000, 0.000000, 0.000000 
1.097969, 0.000000, 0.000000, 0.000000 
1.107969, 0.000000, 0.000000, 0.000000 
1.117968, 0.000000, 0.000000, 0.000000 
1.127968, 0.000000, 0.000000, 0.000000 
1.137968, 0.000000, 0.000000, 0.000000 
1.147969, 0.000000, 0.000000, 0.000000 
1.157968, 0.000000, 0.000000, 0.000000 
1.167968, 0.000000, 0.000000, 0.000000 
1.177968, 0.000000, 0.000000, 0.000000 
1.187968, 0.000000, 0.000000, 0.000000 
1.197968, 0.000000, 0.000000, 0.000000 
1.207968, 0.000000, 0.000000, 0.000000 
1.217968, 0.000000, 0.000000, 0.000000 
1.227968, 0.000000, 0.000000, 0.000000 
1.237968, 0.000000, 0.000000, 0.000000 
1.247967, 0.000000, 0.000000, 0.000000 
1.257967, 0.000000, 0.000000, 0.000000 
1.267967, 0.000000, 0.000000, 0.000000 
1.277967, 0.000000, 0.000000, 0.000000 
1.287966, 0.000000, 0.000000, 0.000000 
1.297966, 0.000000, 0.000000, 0.000000 
1.307966, 0.000000, 0.000000, 0.000000 
1.317965, 0.000000, 0.000000, 0.000000 
1.327964, 0.000000, 0.000000, 0.000000 
1.337965, 0.000000, 0.000000, 0.000000 
1.347964, 0.000000, 0.000000, 0.000000 
1.357964, 0.000000, 0.000000, 0.000000 
1.367964, 0.000000, 0.000000, 0.000000 
1.377963, 0.000000, 0.000000, 0.000000 
1.387963, 0.000000, 0.000000, 0.000000 
1.397963, 0.000000, 0.000000, 0.000000 
1.407963, 0.000000, 0.000000, 0.000000 
1.417962, 0.000000, 0.000000, 0.000000 
1.427961, 0.000000, 0.000000, 0.000000 
1.437961, 0.000000, 0.000000, 0.000000 
1.447961, 0.000000, 0.000000, 0.000000 
1.457961, 0.000000, 0.000000, 0.000000 
1.467960, 0.000000, 0.000000, 0.000000 
1.477960, 0.000000, 0.000000, 0.000000 
1.487960, 0.000000, 0.000000, 0.000000 
1.497959, 0.000000, 0.000000, 0.000000 
1.507959, 0.000000, 0.000000, 0.000000 
1.517958, 0.000000, 0.000000, 0.000000 
1.527958, 0.000000, 0.000000, 0.000000 
1.537957, 0.000000, 0.000000, 0.000000 
1.547956, 0.000000, 0.000000, 0.000000 
1.557956, 0.000000, 0.000000, 0.000000 
1.567956, 0.000000, 0.000000, 0.000000 
1.577955, 0.000000, 0.000000, 0.000000 
1.587955, 0.000000, 0.000000, 0.000000 
1.597955, 0.000000, 0.000000, 0.000000 
1.607954, 0.000000, 0.000000, 0.000000 
1.617954, 0.000000, 0.000000, 0.000000 
1.627953, 0.000000, 0.000000, 0.000000 
1.637953, 0.000000, 0.000000, 0.000000 
1.647953, 0.000000, 0.000000, 0.000000 
1.657953, 0.000000, 0.000000, 0.000000 
1.667952, 0.000000, 0.000000, 0.000000 
1.677953, 0.000000, 0.000000, 0.000000 
1.687952, 0.000000, 0.000000, 0.000000 
1.697952, 0.000000, 0.000000, 0.000000 
1.707952, 0.000000, 0.000000, 0.000000 
1.717951, 0.000000, 0.000000, 0.000000 
1.727951, 0.000000, 0.000000, 0.000000 
1.737950, 0.000000, 0.000000, 0.000000 
1.747950, 0.000000, 0.000000, 0.000000 
1.757950, 0.000000, 0.000000, 0.000000 
1.767950, 0.000000, 0.000000, 0.000000 
1.777949, 0.000000, 0.000000, 0.000000 
1.787949, 0.000000, 0.000000, 0.000000 
1.797949, 0.000000, 0.000000, 0.000000 
1.807948, 0.000000, 0.000000, 0.000000 
1.817948, 0.000000, 0.000000, 0.000000 
1.827948, 0.000000, 0.000000, 0.000000 
1.837947, 0.000000, 0.000000, 0.000000 
1.847947, 0.000000, 0.000000, 0.000000 
1.857946, 0.000000, 0.000000, 0.000000 
1.867946, 0.000000, 0.000000, 0.000000 
1.877946, 0.000000, 0.000000, 0.000000 
1.887946, 0.000000, 0.000000, 0.000000 
1.897946, 0.000000, 0.000000, 0.000000 
1.907946, 0.000000, 0.000000, 0.000000 
1.917945, 0.000000, 0.000000, 0.000000 
1.927945, 0.000000, 0.000000, 0.000000 
1.937944, 0.000000, 0.000000, 0.000000 
1.947944, 0.000000, 0.000000, 0.000000 
1.957944, 0.000000, 0.000000, 0.000000 
1.967944, 0.000000, 0.000000, 0.000000 
1.977943, 0.000000, 0.000000, 0.000000 
1.987943, 0.000000, 0.000000, 0.000000 
1.997943, 0.000000, 0.000000, 0.000000 
2.007943, 0.000000, 0.000000, 0.000000 
2.017944, 0.000000, 0.000000, 0.000000 
2.027943, 0.000000, 0.000000, 0.000000 
2.037943, 0.000000, 0.000000, 0.000000 
2.047943, 0.000000, 0.000000, 0.000000 
2.057943, 0.000000, 0.000000, 0.000000 
2.067942, 0.000000, 0.000000, 0.000000 
2.077942, 0.000000, 0.000000, 0.000000 
2.087942, 0.000000, 0.000000, 0.000000 
2.097941, 0.000000, 0.000000, 0.000000 
2.107941, 0.000000, 0.000000, 0.000000 
2.117940, 0.000000, 0.000000, 0.000000 
2.127940, 0.000000, 0.000000, 0.000000 
2.137942, 0.000000, 0.000000, 0.000000 
2.147942, 0.000000, 0.000000, 0.000000 
2.157942, 0.000000, 0.000000, 0.000000 
2.167942, 0.000000, 0.000000, 0.000000 
2.177942, 0.000000, 0.000000, 0.000000 
2.187941, 0.000000, 0.000000, 0.000000 
2.197941, 0.000000, 0.000000, 0.000000 
2.207942, 0.000000, 0.000000, 0.000000 
2.217941, 0.000000, 0.000000, 0.000000 
2.227940, 0.000000, 0.000000, 0.000000 
2.237940, 0.000000, 0.000000, 0.000000 
2.247940, 0.000000, 0.000000, 0.000000 
2.257940, 0.000000, 0.000000, 0.000000 
2.267940, 0.000000, 0.000000, 0.000000 
2.277940, 0.000000, 0.000000, 0.000000 
2.287939, 0.000000, 0.000000, 0.000000 
2.297939, 0.000000, 0.000000, 0.000000 
2.307939, 0.000000, 0.000000, 0.000000 
2.317939, 0.000000, 0.000000, 0.000000 
2.327939, 0.000000, 0.000000, 0.000000 
2.337939, 0.000000, 0.000000, 0.000000 
2.347939, 0.000000, 0.000000, 0.000000 
2.357938, 0.000000, 0.000000, 0.000000 
2.367938, 0.000000, 0.000000, 0.000000 
2.377938, 0.000000, 0.000000, 0.000000 
2.387937, 0.000000, 0.000000, 0.000000 
2.397937, 0.000000, 0.000000, 0.000000 
2.407936, 0.000000, 0.000000, 0.000000 
2.417936, 0.000000, 0.000000, 0.000000 
2.427935, 0.000000, 0.000000, 0.000000 
2.437934, 0.000000, 0.000000, 0.000000 
2.447933, 0.000000, 0.000000, 0.000000 
2.457933, 0.000000, 0.000000, 0.000000 
2.467932, 0.000000, 0.000000, 0.000000 
2.477932, 0.000000, 0.000000, 0.000000 
2.487931, 0.000000, 0.000000, 0.000000 
2.497931, 0.000000, 0.000000, 0.000000 
2.507930, 0.000000, 0.000000, 0.000000 
2.517930, 0.000000, 0.000000, 0.000000 
2.527930, 0.000000, 0.000000, 0.000000 
2.537930, 0.000000, 0.000000, 0.000000 
2.547930, 0.000000, 0.000000, 0.000000 
2.557930, 0.000000, 0.000000, 0.000000 
2.567929, 0.000000, 0.000000, 0.000000 
2.577929, 0.000000, 0.000000, 0.000000 
2.587929, 0.000000, 0.000000, 0.000000 
2.597928, 0.000000, 0.000000, 0.000000 
2.607927, 0.000000, 0.000000, 0.000000 
2.617927, 0.000000, 0.000000, 0.000000 
2.627926, 0.000000, 0.000000, 0.000000 
2.637926, 0.000000, 0.000000, 0.000000 
2.647926, 0.000000, 0.000000, 0.000000 
2.657926, 0.000000, 0.000000, 0.000000 
2.667925, 0.000000, 0.000000, 0.000000 
2.677925, 0.000000, 0.000000, 0.000000 
2.687925, 0.000000, 0.000000, 0.000000 
2.697925, 0.000000, 0.000000, 0.000000 
2.707925, 0.000000, 0.000000, 0.000000 
2.717924, 0.000000, 0.000000, 0.000000 
2.727924, 0.000000, 0.000000, 0.000000 
2.737924, 0.000000, 0.000000, 0.000000 
2.747924, 0.000000, 0.000000, 0.000000 
2.757923, 0.000000, 0.000000, 0.000000 
2.767923, 0.000000, 0.000000, 0.000000 
2.777923, 0.000000, 0.000000, 0.000000 
2.787923, 0.000000, 0.000000, 0.000000 
2.797922, 0.000000, 0.000000, 0.000000 
2.807922, 0.000000, 0.000000, 0.000000 
2.817922, 0.000000, 0.000000, 0.000000 
2.827921, 0.000000, 0.000000, 0.000000 
2.837920, 0.000000, 0.000000, 0.000000 
2.847919, 0.000000, 0.000000, 0.000000 
2.857919, 0.000000, 0.000000, 0.000000 
2.867919, 0.000000, 0.000000, 0.000000 
2.877918, 0.000000, 0.000000, 0.000000 
2.887918, 0.000000, 0.000000, 0.000000 
2.897918, 0.000000, 0.000000, 0.000000 
2.907917, 0.000000, 0.000000, 0.000000 
2.917918, 0.000000, 0.000000, 0.000000 
2.927917, 0.000000, 0.000000, 0.000000 
2.937917, 0.000000, 0.000000, 0.000000 
2.947917, 0.000000, 0.000000, 0.000000 
2.957917, 0.000000, 0.000000, 0.000000 
2.967916, 0.000000, 0.000000, 0.000000 
2.977916, 0.000000, 0.000000, 0.000000 
2.987916, 0.000000, 0.000000, 0.000000 
2.997915, 0.000000, 0.000000, 0.000000 
3.007915, 0.000000, 0.000000, 0.000000 
3.017914, 0.000000, 0.000000, 0.000000 
3.027914, 0.000000, 0.000000, 0.000000 
3.037914, 0.000000, 0.000000, 0.000000 
3.047913, 0.000000, 0.000000, 0.000000 
3.057913, 0.000000, 0.000000, 0.000000 
3.067913, 0.000000, 0.000000, 0.000000 
3.077913, 0.000000, 0.000000, 0.000000 
3.087912, 0.000000, 0.000000, 0.000000 
3.097912, 0.000000, 0.000000, 0.000000 
3.107912, 0.000000, 0.000000, 0.000000 
3.117911, 0.000000, 0.000000, 0.000000 
3.127910, 0.000000, 0.000000, 0.000000 
3.137910, 0.000000, 0.000000, 0.000000 
3.147909, 0.000000, 0.000000, 0.000000 
3.157909, 0.000000, 0.000000, 0.000000 
3.167909, 0.000000, 0.000000, 0.000000 
3.177908, 0.000000, 0.000000, 0.000000 
3.187908, 0.000000, 0.000000, 0.000000 
3.197907, 0.000000, 0.000000, 0.000000 
3.207906, 0.000000, 0.000000, 0.000000 
3.217906, 0.000000, 0.000000, 0.000000 
3.227905, 0.000000, 0.000000, 0.000000 
3.237905, 0.000000, 0.000000, 0.000000 
3.247904, 0.000000, 0.000000, 0.000000 
3.257904, 0.000000, 0.000000, 0.000000 
3.267903, 0.000000, 0.000000, 0.000000 
3.277903, 0.000000, 0.000000, 0.000000 
3.287903, 0.000000, 0.000000, 0.000000 
3.297903, 0.000000, 0.000000, 0.000000 
3.307903, 0.000000, 0.000000, 0.000000 
3.317902, 0.000000, 0.000000, 0.000000 
3.327901, 0.000000, 0.000000, 0.000000 
3.337901, 0.000000, 0.000000, 0.000000 
3.347900, 0.000000, 0.000000, 0.000000 
3.357899, 0.000000, 0.000000, 0.000000 
3.367899, 0.000000, 0.000000, 0.000000 
3.377899, 0.000000, 0.000000, 0.000000 
3.387898, 0.000000, 0.000000, 0.000000 
3.397898, 0.000000, 0.000000, 0.000000 
3.407897, 0.000000, 0.000000, 0.000000 
3.417897, 0.000000, 0.000000, 0.000000 
3.427896, 0.000000, 0.000000, 0.000000 
3.437896, 0.000000, 0.000000, 0.000000 
3.447896, 0.000000, 0.000000, 0.000000 
3.457896, 0.000000, 0.000000, 0.000000 
3.467895, 0.000000, 0.000000, 0.000000 
3.477894, 0.000000, 0.000000, 0.000000 
3.487894, 0.000000, 0.000000, 0.000000 
3.497894, 0.000000, 0.000000, 0.000000 
3.507894, 0.000000, 0.000000, 0.000000 
3.517893, 0.000000, 0.000000, 0.000000 
3.527892, 0.000000, 0.000000, 0.000000 
3.537892, 0.000000, 0.000000, 0.000000 
3.547891, 0.000000, 0.000000, 0.000000 
3.557891, 0.000000, 0.000000, 0.000000 
3.567891, 0.000000, 0.000000, 0.000000 
3.577891, 0.000000, 0.000000, 0.000000 
3.587890, 0.000000, 0.000000, 0.000000 
3.597890, 0.000000, 0.000000, 0.000000 
3.607890, 0.000000, 0.000000, 0.000000 
3.617889, 0.000000, 0.000000, 0.000000 
3.627888, 0.000000, 0.000000, 0.000000 
3.637888, 0.000000, 0.000000, 0.000000 
3.647888, 0.000000, 0.000000, 0.000000 
3.657887, 0.000000, 0.000000, 0.000000 
3.667887, 0.000000, 0.000000, 0.000000 
3.677887, 0.000000, 0.000000, 0.000000 
3.687886, 0.000000, 0.000000, 0.000000 
3.697885, 0.000000, 0.000000, 0.000000 
3.707885, 0.000000, 0.000000, 0.000000 
3.717884, 0.000000, 0.000000, 0.000000 
3.727884, 0.000000, 0.000000, 0.000000 
3.737884, 0.000000, 0.000000, 0.000000 
3.747883, 0.000000, 0.000000, 0.000000 
3.757883, 0.000000, 0.000000, 0.000000 
3.767883, 0.000000, 0.000000, 0.000000 
3.777883, 0.000000, 0.000000, 0.000000 
3.787882, 0.000000, 0.000000, 0.000000 
3.797882, 0.000000, 0.000000, 0.000000 
3.807882, 0.000000, 0.000000, 0.000000 
3.817882, 0.000000, 0.000000, 0.000000 
3.827881, 0.000000, 0.000000, 0.000000 
3.837880, 0.000000, 0.000000, 0.000000 
3.847880, 0.000000, 0.000000, 0.000000 
3.857880, 0.000000, 0.000000, 0.000000 
3.867879, 0.000000, 0.000000, 0.000000 
3.877880, 0.000000, 0.000000, 0.000000 
3.887879, 0.000000, 0.000000, 0.000000 
3.897879, 0.000000, 0.000000, 0.000000 
3.907879, 0.000000, 0.000000, 0.000000 
3.917878, 0.000000, 0.000000, 0.000000 
3.927878, 0.000000, 0.000000, 0.000000 
3.937878, 0.000000, 0.000000, 0.000000 
3.947878, 0.000000, 0.000000, 0.000000 
3.957877, 0.000000, 0.000000, 0.000000 
3.967877, 0.000000, 0.000000, 0.000000 
3.977877, 0.000000, 0.000000, 0.000000 
3.987877, 0.000000, 0.000000, 0.000000 
3.997876, 0.000000, 0.000000, 0.000000 
4.007877, 0.000000, 0.000000, 0.000000 
4.017876, 0.000000, 0.000000, 0.000000 
4.027876, 0.000000, 0.000000, 0.000000 
4.037876, 0.000000, 0.000000, 0.000000 
4.047875, 0.000000, 0.000000, 0.000000 
4.057875, 0.000000, 0.000000, 0.000000 
4.067875, 0.000000, 0.000000, 0.000000 
4.077875, 0.000000, 0.000000, 0.000000 
4.087875, 0.000000, 0.000000, 0.000000 
4.097874, 0.000000, 0.000000, 0.000000 
4.107874, 0.000000, 0.000000, 0.000000 
4.117873, 0.000000, 0.000000, 0.000000 
4.127873, 0.000000, 0.000000, 0.000000 
4.137873, 0.000000, 0.000000, 0.000000 
4.147873, 0.000000, 0.000000, 0.000000 
4.157873, 0.000000, 0.000000, 0.000000 
4.167872, 0.000000, 0.000000, 0.000000 
4.177872, 0.000000, 0.000000, 0.000000 
4.187871, 0.000000, 0.000000, 0.000000 
4.197871, 0.000000, 0.000000, 0.000000 
4.207870, 0.000000, 0.000000, 0.000000 
4.217870, 0.000000, 0.000000, 0.000000 
4.227869, 0.000000, 0.000000, 0.000000 
4.237869, 0.000000, 0.000000, 0.000000 
4.247869, 0.000000, 0.000000, 0.000000 
4.257869, 0.000000, 0.000000, 0.000000 
4.267869, 0.000000, 0.000000, 0.000000 
4.277868, 0.000000, 0.000000, 0.000000 
4.287867, 0.000000, 0.000000, 0.000000 
4.297867, 0.000000, 0.000000, 0.000000 
4.307866, 0.000000, 0.000000, 0.000000 
4.317865, 0.000000, 0.000000, 0.000000 
4.327865, 0.000000, 0.000000, 0.000000 
4.337865, 0.000000, 0.000000, 0.000000 
4.347864, 0.000000, 0.000000, 0.000000 
4.357864, 0.000000, 0.000000, 0.000000 
4.367864, 0.000000, 0.000000, 0.000000 
4.377864, 0.000000, 0.000000, 0.000000 
4.387864, 0.000000, 0.000000, 0.000000 
4.397864, 0.000000, 0.000000, 0.000000 
4.407864, 0.000000, 0.000000, 0.000000 
4.417863, 0.000000, 0.000000, 0.000000 
4.427863, 0.000000, 0.000000, 0.000000 
4.437863, 0.000000, 0.000000, 0.000000 
4.447863, 0.000000, 0.000000, 0.000000 
4.457862, 0.000000, 0.000000, 0.000000 
4.467861, 0.000000, 0.000000, 0.000000 
4.477861, 0.000000, 0.000000, 0.000000 
4.487861, 0.000000, 0.000000, 0.000000 
4.497861, 0.000000, 0.000000, 0.000000 
4.507860, 0.000000, 0.000000, 0.000000 
4.517860, 0.000000, 0.000000, 0.000000 
4.527860, 0.000000, 0.000000, 0.000000 
4.537859, 0.000000, 0.000000, 0.000000 
4.547859, 0.000000, 0.000000, 0.000000 
